asset_id,avg_anomaly_score,max_alarm_count,fail_30d_rate,model,region,criticality
GEN_0751,58.19445859872612,7,0.11464968152866242,GENX-550,South,Low
GEN_0752,55.05808917197453,6,0.11464968152866242,GENX-550,North,Medium
GEN_0753,53.66343949044586,6,0.08917197452229299,KOH-400,Central,Medium
GEN_0754,60.410254777070065,4,0.050955414012738856,KOH-400,East,Medium
GEN_0755,61.17312101910828,6,0.06369426751592357,CUM-500,South,High
GEN_0756,58.44808917197452,6,0.15286624203821655,CUM-500,South,High
GEN_0757,73.36554140127389,8,0.05732484076433121,MTU-480,South,High
GEN_0758,57.045286624203825,6,0.24203821656050956,CUM-500,West,Medium
GEN_0759,56.266050955414016,6,0.12101910828025478,GENX-550,South,Medium
GEN_0760,64.08554140127389,6,0.08280254777070063,KOH-400,South,High
GEN_0761,74.17509554140128,7,0.05732484076433121,MTU-480,South,Medium
GEN_0762,55.894012738853505,6,0.050955414012738856,CUM-500,South,Medium
GEN_0763,56.9412101910828,5,0.025477707006369428,MTU-480,North,Low
GEN_0764,54.8368152866242,6,0.08280254777070063,MTU-480,South,High
GEN_0765,57.55191082802548,5,0.19745222929936307,CAT-450,West,Low
GEN_0766,64.50031847133758,6,0.10191082802547771,GENX-550,North,High
GEN_0767,55.55152866242038,5,0.07643312101910828,MTU-480,West,Medium
GEN_0768,65.54140127388536,6,0.2229299363057325,CAT-450,West,Medium
GEN_0769,62.855987261146495,4,0.0,CUM-500,South,High
GEN_0770,57.995222929936304,7,0.31210191082802546,CAT-450,East,Medium
GEN_0771,61.07076433121019,4,0.025477707006369428,CUM-500,Central,Medium
GEN_0772,65.09477707006369,5,0.14012738853503184,GENX-550,West,Low
GEN_0773,53.48420382165605,5,0.050955414012738856,GENX-550,East,High
GEN_0774,65.25949044585987,6,0.11464968152866242,GENX-550,North,Low
GEN_0775,56.22108280254776,7,0.08280254777070063,KOH-400,Central,Medium
GEN_0776,62.788407643312105,6,0.08917197452229299,KOH-400,South,High
GEN_0777,57.173248407643314,7,0.19745222929936307,CAT-450,Central,Medium
GEN_0778,61.74382165605096,5,0.14012738853503184,CAT-450,East,Medium
GEN_0779,54.93140127388535,6,0.06369426751592357,CAT-450,Central,Medium
GEN_0780,62.695477707006376,6,0.06369426751592357,MTU-480,North,Low
GEN_0781,74.65216560509553,6,0.025477707006369428,KOH-400,West,High
GEN_0782,61.1503821656051,4,0.03184713375796178,CAT-450,West,High
GEN_0783,57.70108280254777,6,0.1464968152866242,CUM-500,South,High
GEN_0784,56.21420382165605,7,0.12738853503184713,KOH-400,North,High
GEN_0785,58.23273885350319,6,0.22929936305732485,KOH-400,Central,Medium
GEN_0786,62.49420382165605,6,0.025477707006369428,CUM-500,Central,High
GEN_0787,57.33292993630574,6,0.11464968152866242,CUM-500,South,Low
GEN_0788,57.78681528662421,6,0.10828025477707007,MTU-480,East,Medium
GEN_0789,57.127133757961786,6,0.17197452229299362,KOH-400,South,Medium
GEN_0790,55.02324840764331,6,0.22929936305732485,KOH-400,West,Low
GEN_0791,63.40318471337579,5,0.05732484076433121,CUM-500,Central,High
GEN_0792,65.18337579617835,5,0.12738853503184713,CAT-450,Central,Low
GEN_0793,62.70503184713376,5,0.17834394904458598,CAT-450,North,Low
GEN_0794,57.22968152866242,5,0.10191082802547771,CUM-500,North,Medium
GEN_0795,63.44133757961783,7,0.1592356687898089,KOH-400,West,Medium
GEN_0796,57.539490445859876,7,0.08280254777070063,MTU-480,West,Medium
GEN_0797,55.95216560509554,5,0.1464968152866242,MTU-480,West,Medium
GEN_0798,55.56585987261147,6,0.08280254777070063,CAT-450,East,Medium
GEN_0799,61.56675159235669,6,0.08280254777070063,GENX-550,East,Medium
GEN_0800,55.87235668789808,5,0.15286624203821655,CAT-450,West,Medium
GEN_0801,56.26019108280255,8,0.1910828025477707,CAT-450,East,Medium
GEN_0802,55.92942675159236,6,0.044585987261146494,CAT-450,West,Medium
GEN_0803,63.37299363057325,7,0.07006369426751592,CAT-450,East,Medium
GEN_0804,64.3396178343949,7,0.18471337579617833,KOH-400,East,Medium
GEN_0805,55.31006369426752,6,0.21019108280254778,GENX-550,Central,Medium
GEN_0806,64.07127388535032,6,0.09554140127388536,CUM-500,South,Low
GEN_0807,63.704585987261154,6,0.05732484076433121,KOH-400,West,Medium
GEN_0808,55.44910828025478,7,0.17197452229299362,MTU-480,South,Medium
GEN_0809,56.83579617834395,5,0.12101910828025478,CAT-450,North,Medium
GEN_0810,54.63095541401274,6,0.08917197452229299,GENX-550,West,High
GEN_0811,71.9871974522293,5,0.07643312101910828,CAT-450,North,High
GEN_0812,63.27566878980892,6,0.09554140127388536,CAT-450,South,Medium
GEN_0813,66.50095541401274,7,0.17834394904458598,CAT-450,West,Low
GEN_0814,54.06337579617835,5,0.08917197452229299,CAT-450,North,Low
GEN_0815,55.86191082802548,6,0.14012738853503184,CUM-500,North,High
GEN_0816,63.65388535031847,5,0.10191082802547771,KOH-400,Central,Medium
GEN_0817,72.76235668789809,5,0.05732484076433121,MTU-480,East,Medium
GEN_0818,63.04184713375796,5,0.09554140127388536,CAT-450,West,Medium
GEN_0819,63.267197452229304,5,0.05732484076433121,KOH-400,West,High
GEN_0820,59.3884076433121,6,0.08280254777070063,KOH-400,Central,Medium
GEN_0821,62.631401273885345,6,0.050955414012738856,MTU-480,South,High
GEN_0822,63.69687898089172,6,0.08280254777070063,GENX-550,North,High
GEN_0823,64.13140127388534,6,0.17197452229299362,GENX-550,East,Low
GEN_0824,73.52668789808918,6,0.05732484076433121,CAT-450,North,High
GEN_0825,56.580063694267515,6,0.1592356687898089,CUM-500,West,Medium
GEN_0826,58.53987261146497,6,0.16560509554140126,GENX-550,South,Low
GEN_0827,57.43649681528663,6,0.2229299363057325,GENX-550,West,Medium
GEN_0828,58.08414012738853,7,0.12738853503184713,GENX-550,North,Low
GEN_0829,56.09273885350318,6,0.12101910828025478,CUM-500,West,Medium
GEN_0830,53.51649681528662,4,0.08917197452229299,KOH-400,West,High
GEN_0831,72.38560509554141,6,0.03184713375796178,CUM-500,Central,High
GEN_0832,55.8615923566879,6,0.09554140127388536,CAT-450,North,Medium
GEN_0833,62.47624203821656,6,0.10191082802547771,GENX-550,North,Medium
GEN_0834,62.91815286624204,7,0.14012738853503184,KOH-400,East,Medium
GEN_0835,54.945286624203824,3,0.0,CAT-450,East,Medium
GEN_0836,58.07687898089172,6,0.17834394904458598,KOH-400,North,High
GEN_0837,64.82273885350318,7,0.10828025477707007,MTU-480,Central,Medium
GEN_0838,63.664649681528665,6,0.07643312101910828,MTU-480,West,Medium
GEN_0839,52.96331210191083,6,0.05732484076433121,GENX-550,South,Medium
GEN_0840,54.6163694267516,7,0.1337579617834395,KOH-400,South,Low
GEN_0841,64.57942675159235,6,0.15286624203821655,CAT-450,Central,Medium
GEN_0842,53.74248407643312,6,0.11464968152866242,MTU-480,West,High
GEN_0843,74.2991719745223,5,0.025477707006369428,CAT-450,South,Low
GEN_0844,57.55076433121019,7,0.267515923566879,CUM-500,South,High
GEN_0845,55.360191082802544,5,0.09554140127388536,GENX-550,North,Medium
GEN_0846,55.51019108280255,5,0.03184713375796178,CAT-450,North,Medium
GEN_0847,59.296942675159244,5,0.03184713375796178,CAT-450,West,Medium
GEN_0848,52.69777070063694,6,0.07006369426751592,CAT-450,East,High
GEN_0849,54.27152866242038,5,0.08280254777070063,CUM-500,North,Medium
GEN_0850,61.41815286624204,7,0.08280254777070063,MTU-480,Central,High
GEN_0851,55.15235668789809,6,0.10828025477707007,KOH-400,North,Low
GEN_0852,73.24165605095541,6,0.050955414012738856,MTU-480,Central,Medium
GEN_0853,53.910509554140134,6,0.11464968152866242,CUM-500,East,Medium
GEN_0854,62.59388535031847,7,0.14012738853503184,KOH-400,West,High
GEN_0855,55.81152866242038,7,0.18471337579617833,MTU-480,South,Medium
GEN_0856,63.54439490445859,6,0.10191082802547771,CAT-450,South,Low
GEN_0857,72.80980891719744,8,0.15286624203821655,MTU-480,West,Low
GEN_0858,62.88133757961784,6,0.08280254777070063,CUM-500,North,Medium
GEN_0859,60.09445859872611,4,0.025477707006369428,CUM-500,Central,High
GEN_0860,57.18050955414013,5,0.16560509554140126,KOH-400,South,Medium
GEN_0861,57.50815286624204,6,0.24203821656050956,KOH-400,South,Low
GEN_0862,54.787579617834396,6,0.10828025477707007,GENX-550,Central,Low
GEN_0863,72.09178343949044,6,0.03184713375796178,MTU-480,East,Medium
GEN_0864,56.2343949044586,6,0.08280254777070063,CAT-450,Central,High
GEN_0865,55.8987898089172,6,0.12738853503184713,MTU-480,South,High
GEN_0866,55.90324840764331,5,0.14012738853503184,KOH-400,East,High
GEN_0867,62.35216560509555,7,0.10828025477707007,KOH-400,West,Low
GEN_0868,73.15955414012738,6,0.11464968152866242,KOH-400,West,High
GEN_0869,55.81006369426752,6,0.06369426751592357,CAT-450,West,Medium
GEN_0870,54.10484076433121,6,0.1910828025477707,CUM-500,West,Medium
GEN_0871,58.458025477707004,6,0.20382165605095542,CUM-500,Central,Medium
GEN_0872,57.56649681528663,6,0.16560509554140126,KOH-400,West,High
GEN_0873,53.979745222929935,7,0.10191082802547771,CUM-500,South,Low
GEN_0874,55.351528662420385,6,0.050955414012738856,CAT-450,South,Medium
GEN_0875,57.013121019108276,5,0.05732484076433121,GENX-550,West,Low
GEN_0876,62.76815286624204,7,0.10828025477707007,CUM-500,Central,High
GEN_0877,62.05445859872611,7,0.03184713375796178,KOH-400,South,Low
GEN_0878,62.97713375796178,6,0.08280254777070063,CUM-500,North,Medium
GEN_0879,63.9687898089172,7,0.03184713375796178,CUM-500,South,Medium
GEN_0880,63.98203821656051,5,0.08280254777070063,GENX-550,West,Medium
GEN_0881,57.02592356687898,6,0.18471337579617833,CAT-450,Central,Medium
GEN_0882,54.56445859872612,6,0.08280254777070063,MTU-480,Central,Medium
GEN_0883,61.781592356687895,7,0.03184713375796178,CUM-500,West,High
GEN_0884,59.24089171974522,6,0.21656050955414013,KOH-400,North,High
GEN_0885,56.146178343949046,6,0.14012738853503184,CUM-500,Central,High
GEN_0886,64.33917197452229,6,0.10828025477707007,CUM-500,Central,Medium
GEN_0887,64.34343949044586,6,0.17197452229299362,CUM-500,Central,High
GEN_0888,73.22331210191082,5,0.0,CAT-450,South,High
GEN_0889,59.376114649681526,6,0.16560509554140126,KOH-400,West,Medium
GEN_0890,63.028025477707004,5,0.08280254777070063,MTU-480,North,Medium
GEN_0891,63.43707006369427,6,0.08917197452229299,CAT-450,North,Medium
GEN_0892,58.788025477707,6,0.1592356687898089,CAT-450,West,Medium
GEN_0893,54.59898089171975,5,0.08280254777070063,CAT-450,South,Medium
GEN_0894,58.22662420382166,5,0.12738853503184713,CAT-450,West,Low
GEN_0895,63.2087898089172,6,0.10828025477707007,GENX-550,West,Low
GEN_0896,62.31337579617835,6,0.14012738853503184,KOH-400,Central,High
GEN_0897,66.65662420382165,6,0.19745222929936307,GENX-550,East,Low
GEN_0898,55.57369426751592,6,0.1337579617834395,CAT-450,South,Medium
GEN_0899,54.30656050955413,6,0.050955414012738856,CAT-450,Central,Medium
GEN_0900,57.05261146496815,6,0.12738853503184713,KOH-400,North,Medium
GEN_0901,62.50433121019108,6,0.08917197452229299,GENX-550,North,Medium
GEN_0902,73.97605095541401,5,0.09554140127388536,MTU-480,North,Low
GEN_0903,55.65388535031847,6,0.14012738853503184,KOH-400,South,Medium
GEN_0904,56.35675159235669,6,0.1337579617834395,KOH-400,East,High
GEN_0905,55.3815923566879,6,0.1337579617834395,KOH-400,West,High
GEN_0906,57.71394904458599,6,0.1910828025477707,GENX-550,South,Low
GEN_0907,64.2075796178344,6,0.11464968152866242,CUM-500,West,Low
GEN_0908,76.05095541401273,6,0.050955414012738856,GENX-550,West,High
GEN_0909,61.64828025477708,6,0.05732484076433121,CAT-450,North,Medium
GEN_0910,56.69414012738853,5,0.11464968152866242,CAT-450,East,Medium
GEN_0911,55.50216560509554,5,0.12101910828025478,CAT-450,North,Medium
GEN_0912,55.01515923566878,6,0.10828025477707007,GENX-550,West,Medium
GEN_0913,60.94452229299364,6,0.08917197452229299,MTU-480,West,Medium
GEN_0914,57.32401273885351,6,0.1464968152866242,CAT-450,North,High
GEN_0915,57.48044585987261,5,0.10191082802547771,CAT-450,Central,Low
GEN_0916,54.80222929936306,5,0.10191082802547771,KOH-400,East,Medium
GEN_0917,57.44866242038217,6,0.12101910828025478,GENX-550,Central,Medium
GEN_0918,55.846942675159234,6,0.1592356687898089,CUM-500,East,Medium
GEN_0919,62.42471337579618,7,0.12738853503184713,CAT-450,West,Medium
GEN_0920,75.2940127388535,6,0.10191082802547771,GENX-550,South,Low
GEN_0921,54.9156050955414,5,0.05732484076433121,CAT-450,South,High
GEN_0922,56.37394904458599,6,0.1592356687898089,KOH-400,East,Low
GEN_0923,57.322993630573244,6,0.11464968152866242,CAT-450,West,Low
GEN_0924,74.47980891719745,5,0.0,CAT-450,East,Medium
GEN_0925,57.97789808917198,6,0.2229299363057325,KOH-400,South,Low
GEN_0926,57.686050955414004,7,0.1464968152866242,KOH-400,East,Medium
GEN_0927,54.19949044585987,4,0.025477707006369428,GENX-550,West,Medium
GEN_0928,54.99292993630573,4,0.025477707006369428,CAT-450,West,High
GEN_0929,57.094076433121025,6,0.10191082802547771,CUM-500,North,Low
GEN_0930,71.00859872611466,7,0.025477707006369428,KOH-400,South,Medium
GEN_0931,55.14987261146497,6,0.1337579617834395,CUM-500,West,Low
GEN_0932,64.69636942675159,6,0.1464968152866242,CUM-500,South,Low
GEN_0933,73.14547770700636,6,0.07643312101910828,MTU-480,North,High
GEN_0934,64.9124203821656,6,0.05732484076433121,GENX-550,East,Medium
GEN_0935,74.6440127388535,6,0.05732484076433121,KOH-400,East,Medium
GEN_0936,55.047770700636946,5,0.08917197452229299,GENX-550,North,Medium
GEN_0937,56.88515923566879,6,0.14012738853503184,MTU-480,West,Low
GEN_0938,55.17070063694267,5,0.1337579617834395,MTU-480,North,High
GEN_0939,62.09541401273885,7,0.15286624203821655,CAT-450,East,High
GEN_0940,56.91452229299363,7,0.17834394904458598,CAT-450,East,High
GEN_0941,63.42923566878981,5,0.08280254777070063,CAT-450,West,Medium
GEN_0942,63.60942675159236,8,0.1337579617834395,CAT-450,West,Medium
GEN_0943,61.199999999999996,6,0.025477707006369428,GENX-550,North,Medium
GEN_0944,64.26242038216562,6,0.025477707006369428,CAT-450,North,Medium
GEN_0945,72.91751592356687,6,0.10191082802547771,CUM-500,East,Medium
GEN_0946,57.32834394904458,7,0.2611464968152866,KOH-400,East,Low
GEN_0947,55.05235668789808,7,0.20382165605095542,MTU-480,Central,Medium
GEN_0948,61.54114649681528,5,0.14012738853503184,CUM-500,East,Medium
GEN_0949,54.80515923566879,5,0.08280254777070063,CUM-500,Central,Medium
GEN_0950,62.681464968152866,6,0.07006369426751592,CAT-450,North,Medium
GEN_0951,56.56611464968152,5,0.17834394904458598,CUM-500,South,Low
GEN_0952,56.39031847133759,6,0.10191082802547771,MTU-480,North,Low
GEN_0953,56.11375796178344,7,0.17197452229299362,KOH-400,Central,High
GEN_0954,64.76324840764332,7,0.1592356687898089,CAT-450,Central,Medium
GEN_0955,63.975286624203825,6,0.07643312101910828,KOH-400,West,Medium
GEN_0956,56.28910828025477,5,0.11464968152866242,CUM-500,West,Medium
GEN_0957,66.1051592356688,7,0.16560509554140126,CUM-500,West,Medium
GEN_0958,58.38210191082803,8,0.20382165605095542,CAT-450,West,Low
GEN_0959,61.91605095541401,6,0.10828025477707007,CUM-500,East,High
GEN_0960,73.28866242038217,6,0.050955414012738856,CUM-500,North,Medium
GEN_0961,56.39458598726115,6,0.11464968152866242,CAT-450,West,Medium
GEN_0962,55.37121019108281,5,0.07643312101910828,MTU-480,North,Medium
GEN_0963,57.08159235668789,6,0.1910828025477707,CUM-500,North,High
GEN_0964,56.83490445859873,6,0.06369426751592357,CUM-500,North,Medium
GEN_0965,63.953503184713384,5,0.10828025477707007,CAT-450,West,Medium
GEN_0966,65.8396178343949,7,0.2356687898089172,CUM-500,North,High
GEN_0967,54.05038216560509,6,0.14012738853503184,CAT-450,Central,Medium
GEN_0968,62.61184713375796,4,0.0,MTU-480,South,Medium
GEN_0969,62.15044585987262,6,0.08280254777070063,CUM-500,North,High
GEN_0970,56.14254777070063,6,0.16560509554140126,CAT-450,South,Low
GEN_0971,54.221974522292996,5,0.08917197452229299,KOH-400,North,High
GEN_0972,66.08490445859873,7,0.2484076433121019,CUM-500,West,Low
GEN_0973,63.25216560509554,7,0.05732484076433121,MTU-480,South,Medium
GEN_0974,56.10834394904459,6,0.14012738853503184,CAT-450,North,Medium
GEN_0975,57.26171974522293,6,0.15286624203821655,CUM-500,West,High
GEN_0976,56.897388535031844,6,0.08917197452229299,CAT-450,West,Low
GEN_0977,53.93464968152866,6,0.08917197452229299,CAT-450,East,Medium
GEN_0978,53.84273885350318,5,0.05732484076433121,CAT-450,Central,Medium
GEN_0979,57.78477707006369,6,0.1910828025477707,KOH-400,South,Medium
GEN_0980,55.503949044585994,6,0.14012738853503184,KOH-400,West,Medium
GEN_0981,59.360191082802544,7,0.25477707006369427,CAT-450,South,Low
GEN_0982,65.29229299363057,6,0.11464968152866242,GENX-550,Central,High
GEN_0983,63.41987261146497,8,0.10828025477707007,CUM-500,Central,Medium
GEN_0984,65.02012738853503,7,0.12101910828025478,CUM-500,North,Medium
GEN_0985,55.85057324840765,7,0.17197452229299362,KOH-400,East,High
GEN_0986,60.41757961783439,6,0.06369426751592357,CUM-500,East,Medium
GEN_0987,56.25770700636942,6,0.09554140127388536,KOH-400,West,High
GEN_0988,61.30025477707006,6,0.08917197452229299,CUM-500,Central,Medium
GEN_0989,54.76127388535032,7,0.1464968152866242,MTU-480,Central,High
GEN_0990,56.67356687898089,5,0.12101910828025478,CUM-500,South,Low
GEN_0991,61.4840127388535,6,0.1464968152866242,KOH-400,Central,Medium
GEN_0992,59.5691719745223,7,0.21656050955414013,CUM-500,South,Low
GEN_0993,57.82401273885351,7,0.19745222929936307,GENX-550,Central,Low
GEN_0994,57.78464968152866,6,0.16560509554140126,KOH-400,South,High
GEN_0995,62.416114649681525,6,0.025477707006369428,KOH-400,North,Medium
GEN_0996,57.759681528662426,5,0.11464968152866242,GENX-550,Central,Low
GEN_0997,55.625477707006375,6,0.16560509554140126,CAT-450,West,High
GEN_0998,64.65267515923567,7,0.17197452229299362,CUM-500,North,Low
GEN_0999,61.013630573248406,6,0.050955414012738856,MTU-480,Central,High
GEN_1000,62.86216560509555,7,0.09554140127388536,CAT-450,East,High
GEN_1001,56.37541401273886,5,0.07643312101910828,GENX-550,North,Low
GEN_1002,56.695286624203824,7,0.07643312101910828,MTU-480,Central,Low
GEN_1003,62.79254777070064,6,0.05732484076433121,CAT-450,Central,Medium
GEN_1004,54.52496815286624,5,0.08280254777070063,KOH-400,West,Medium
GEN_1005,61.70095541401273,5,0.14012738853503184,GENX-550,South,Medium
GEN_1006,73.1307643312102,6,0.03184713375796178,CUM-500,West,Medium
GEN_1007,65.61273885350319,6,0.12101910828025478,MTU-480,South,Low
GEN_1008,64.18286624203822,6,0.08280254777070063,GENX-550,North,High
GEN_1009,56.229235668789805,6,0.09554140127388536,GENX-550,South,Medium
GEN_1010,57.10031847133758,6,0.21656050955414013,CUM-500,Central,High
GEN_1011,63.77152866242038,5,0.11464968152866242,KOH-400,East,High
GEN_1012,62.396242038216556,5,0.025477707006369428,GENX-550,South,Low
GEN_1013,58.18273885350319,6,0.20382165605095542,CAT-450,Central,Low
GEN_1014,54.95261146496815,6,0.1592356687898089,MTU-480,East,High
GEN_1015,55.080955414012735,6,0.06369426751592357,GENX-550,West,High
GEN_1016,63.592420382165606,6,0.10191082802547771,GENX-550,West,High
GEN_1017,65.47050955414014,7,0.21019108280254778,KOH-400,East,Medium
GEN_1018,57.692038216560505,6,0.20382165605095542,MTU-480,East,Low
GEN_1019,58.91656050955414,7,0.31210191082802546,GENX-550,North,Low
GEN_1020,57.22076433121019,5,0.1464968152866242,KOH-400,West,Medium
GEN_1021,63.003184713375795,5,0.07643312101910828,MTU-480,West,Low
GEN_1022,64.57853503184714,7,0.11464968152866242,CAT-450,West,Medium
GEN_1023,56.64171974522293,7,0.17834394904458598,CUM-500,North,Medium
GEN_1024,73.90681528662421,5,0.08917197452229299,GENX-550,Central,Medium
GEN_1025,56.74197452229299,6,0.10828025477707007,CUM-500,Central,Medium
GEN_1026,63.23789808917198,8,0.17197452229299362,KOH-400,Central,Medium
GEN_1027,62.99235668789809,7,0.12738853503184713,CAT-450,South,High
GEN_1028,54.79751592356688,6,0.1464968152866242,CAT-450,South,High
GEN_1029,54.24,5,0.08917197452229299,CUM-500,West,Medium
GEN_1030,71.1440127388535,6,0.025477707006369428,KOH-400,East,High
GEN_1031,63.621656050955416,6,0.08917197452229299,CAT-450,West,Medium
GEN_1032,55.979490445859874,6,0.19745222929936307,KOH-400,South,High
GEN_1033,56.64299363057325,6,0.1910828025477707,GENX-550,West,Medium
GEN_1034,54.83292993630574,6,0.18471337579617833,MTU-480,Central,Medium
GEN_1035,62.789490445859876,5,0.06369426751592357,GENX-550,East,Medium
GEN_1036,57.432611464968154,6,0.07643312101910828,CAT-450,West,High
GEN_1037,63.7020382165605,6,0.19745222929936307,CAT-450,South,Medium
GEN_1038,61.71751592356688,6,0.07643312101910828,GENX-550,East,High
GEN_1039,55.20611464968153,7,0.11464968152866242,KOH-400,East,Medium
GEN_1040,56.73598726114649,6,0.11464968152866242,CUM-500,Central,High
GEN_1041,54.84974522292993,5,0.18471337579617833,MTU-480,Central,Medium
GEN_1042,59.77777070063695,7,0.27388535031847133,GENX-550,North,High
GEN_1043,63.126114649681526,6,0.07643312101910828,MTU-480,Central,Medium
GEN_1044,57.49038216560509,6,0.20382165605095542,CAT-450,West,Low
GEN_1045,56.55509554140127,7,0.08917197452229299,KOH-400,South,High
GEN_1046,57.788025477707,7,0.10191082802547771,MTU-480,East,Medium
GEN_1047,57.5812101910828,7,0.25477707006369427,KOH-400,East,Medium
GEN_1048,64.52184713375796,6,0.1337579617834395,CAT-450,Central,Medium
GEN_1049,55.15171974522293,5,0.07643312101910828,GENX-550,North,Medium
GEN_1050,63.968471337579615,6,0.10828025477707007,CUM-500,North,Medium
GEN_1051,54.942229299363056,6,0.08917197452229299,CAT-450,West,High
GEN_1052,57.503439490445864,6,0.2484076433121019,MTU-480,East,Low
GEN_1053,61.089936305732486,6,0.05732484076433121,KOH-400,North,Medium
GEN_1054,62.47681528662421,6,0.08917197452229299,GENX-550,North,Medium
GEN_1055,58.17834394904459,6,0.18471337579617833,MTU-480,South,Medium
GEN_1056,71.89987261146497,5,0.025477707006369428,GENX-550,Central,High
GEN_1057,55.66203821656051,6,0.17197452229299362,KOH-400,North,Medium
GEN_1058,55.903630573248414,6,0.10828025477707007,CAT-450,South,Low
GEN_1059,55.097515923566874,5,0.11464968152866242,KOH-400,South,Medium
GEN_1060,63.60140127388535,6,0.050955414012738856,CUM-500,Central,Medium
GEN_1061,73.00006369426752,6,0.1592356687898089,KOH-400,West,Medium
GEN_1062,62.4087898089172,5,0.10191082802547771,CAT-450,West,High
GEN_1063,58.61050955414013,5,0.11464968152866242,KOH-400,West,Medium
GEN_1064,64.83445859872612,6,0.07643312101910828,KOH-400,West,Low
GEN_1065,62.48528662420382,7,0.2611464968152866,CAT-450,South,High
GEN_1066,61.93853503184714,5,0.05732484076433121,CUM-500,North,Medium
GEN_1067,62.2612101910828,4,0.0,CUM-500,East,Medium
GEN_1068,56.24566878980892,6,0.19745222929936307,KOH-400,East,Medium
GEN_1069,54.58579617834395,5,0.08280254777070063,GENX-550,Central,Medium
GEN_1070,54.169681528662416,6,0.05732484076433121,CAT-450,South,High
GEN_1071,55.280445859872614,6,0.06369426751592357,CAT-450,West,Medium
GEN_1072,74.84388535031847,8,0.05732484076433121,CAT-450,North,High
GEN_1073,64.11656050955413,6,0.03821656050955414,CUM-500,North,Medium
GEN_1074,54.80012738853504,6,0.05732484076433121,CUM-500,South,High
GEN_1075,58.062356687898095,6,0.16560509554140126,MTU-480,Central,Low
GEN_1076,75.94675159235669,7,0.07643312101910828,CAT-450,South,Medium
GEN_1077,52.517197452229304,5,0.07643312101910828,CUM-500,Central,High
GEN_1078,54.780700636942676,5,0.10828025477707007,CUM-500,East,Low
GEN_1079,63.141019108280254,7,0.025477707006369428,MTU-480,East,Medium
GEN_1080,63.395095541401275,7,0.15286624203821655,KOH-400,East,Low
GEN_1081,63.65095541401274,7,0.09554140127388536,MTU-480,East,Medium
GEN_1082,57.8351592356688,7,0.12738853503184713,CUM-500,West,Low
GEN_1083,55.545668789808914,6,0.14012738853503184,GENX-550,West,High
GEN_1084,72.68337579617835,5,0.0,CAT-450,Central,High
GEN_1085,55.46210191082802,4,0.07006369426751592,GENX-550,South,Medium
GEN_1086,73.25127388535033,7,0.11464968152866242,KOH-400,East,Low
GEN_1087,58.41012738853503,7,0.25477707006369427,GENX-550,Central,Medium
GEN_1088,64.55783439490446,6,0.050955414012738856,GENX-550,West,High
GEN_1089,63.649235668789814,6,0.15286624203821655,GENX-550,South,High
GEN_1090,53.34707006369427,6,0.12738853503184713,CAT-450,North,Medium
GEN_1091,58.45828025477707,5,0.1337579617834395,CAT-450,North,Low
GEN_1092,63.60993630573248,5,0.08280254777070063,MTU-480,South,Low
GEN_1093,57.461273885350316,6,0.19745222929936307,GENX-550,East,Medium
GEN_1094,61.98936305732484,6,0.10191082802547771,CUM-500,West,High
GEN_1095,57.44885350318471,7,0.2356687898089172,KOH-400,South,High
GEN_1096,65.0031847133758,7,0.16560509554140126,CAT-450,South,Medium
GEN_1097,63.50764331210191,6,0.11464968152866242,CAT-450,North,High
GEN_1098,56.75248407643312,6,0.08280254777070063,CAT-450,Central,Low
GEN_1099,58.666242038216566,6,0.29936305732484075,CUM-500,South,Medium
GEN_1100,56.61108280254778,6,0.10828025477707007,GENX-550,North,Medium
GEN_1101,56.63496815286624,5,0.025477707006369428,CUM-500,Central,Low
GEN_1102,66.4747770700637,6,0.2356687898089172,CUM-500,Central,Low
GEN_1103,54.19929936305733,4,0.025477707006369428,MTU-480,South,High
GEN_1104,56.05114649681529,7,0.16560509554140126,CUM-500,West,High
GEN_1105,63.46261146496815,6,0.16560509554140126,GENX-550,Central,High
GEN_1106,59.70261146496815,7,0.35668789808917195,CAT-450,North,Low
GEN_1107,55.1471974522293,6,0.11464968152866242,CAT-450,Central,Medium
GEN_1108,61.71420382165605,5,0.03184713375796178,GENX-550,East,Medium
GEN_1109,57.53496815286624,7,0.17834394904458598,MTU-480,South,Medium
GEN_1110,55.75025477707007,6,0.10191082802547771,CAT-450,South,Medium
GEN_1111,64.80866242038216,7,0.17834394904458598,KOH-400,West,Medium
GEN_1112,54.746560509554136,6,0.10828025477707007,MTU-480,North,Medium
GEN_1113,75.02662420382165,5,0.05732484076433121,CAT-450,North,Medium
GEN_1114,65.68828025477707,6,0.2484076433121019,CAT-450,West,Medium
GEN_1115,57.204331210191086,6,0.1337579617834395,CUM-500,East,Low
GEN_1116,64.73458598726114,6,0.14012738853503184,KOH-400,East,High
GEN_1117,60.891974522293,5,0.07006369426751592,KOH-400,East,High
GEN_1118,55.76133757961784,7,0.2484076433121019,KOH-400,Central,High
GEN_1119,53.00573248407643,6,0.06369426751592357,GENX-550,Central,High
GEN_1120,55.36471337579618,5,0.10191082802547771,KOH-400,East,Medium
GEN_1121,63.14312101910828,7,0.11464968152866242,GENX-550,North,High
GEN_1122,66.56133757961783,5,0.2802547770700637,KOH-400,North,Low
GEN_1123,74.33694267515924,7,0.10191082802547771,CAT-450,West,Low
GEN_1124,54.49528662420382,8,0.11464968152866242,MTU-480,Central,High
